trecho_id,data_obs,lat_centroide,lon_centroide,mes,chuva_72h,chuva_7d,chuva_30d
RO-ARQ-0001,2022-02-23,-9.8876,-62.9799,2,0.0,0.0,0.0
RO-ARQ-0001,2023-02-15,-9.8876,-62.9799,2,0.0,0.0,0.0
RO-ARQ-0001,2023-03-08,-9.8876,-62.9799,3,0.0,0.0,0.0
RO-ARQ-0001,2023-07-20,-9.8876,-62.9799,7,0.0,0.0,0.0
RO-ARQ-0001,2023-11-15,-9.8876,-62.9799,11,0.0,0.0,0.0
RO-ARQ-0001,2024-01-20,-9.8876,-62.9799,1,0.0,0.0,0.0
RO-ARQ-0001,2024-02-25,-9.8876,-62.9799,2,0.0,0.0,0.0
RO-ARQ-0001,2024-07-15,-9.8876,-62.9799,7,0.0,0.0,0.0
RO-ARQ-0001,2024-10-20,-9.8876,-62.9799,10,0.0,0.0,0.0
RO-ARQ-0001,2025-02-10,-9.8876,-62.9799,2,0.0,0.0,0.0
RO-ARQ-0001,2025-03-15,-9.8876,-62.9799,3,0.0,0.0,0.0
RO-ARQ-0001,2025-08-15,-9.8876,-62.9799,8,0.0,0.0,0.0
RO-ARQ-0002,2022-02-23,-10.4026,-62.5102,2,0.0,0.0,0.0
RO-ARQ-0002,2023-02-15,-10.4026,-62.5102,2,0.0,0.0,0.0
RO-ARQ-0002,2023-03-08,-10.4026,-62.5102,3,0.0,0.0,0.0
RO-ARQ-0002,2023-07-20,-10.4026,-62.5102,7,0.0,0.0,0.0
RO-ARQ-0002,2023-11-15,-10.4026,-62.5102,11,0.0,0.0,0.0
RO-ARQ-0002,2024-01-20,-10.4026,-62.5102,1,0.0,0.0,0.0
RO-ARQ-0002,2024-02-25,-10.4026,-62.5102,2,0.0,0.0,0.0
RO-ARQ-0002,2024-07-15,-10.4026,-62.5102,7,0.0,0.0,0.0
RO-ARQ-0002,2024-10-20,-10.4026,-62.5102,10,0.0,0.0,0.0
RO-ARQ-0002,2025-02-10,-10.4026,-62.5102,2,0.0,0.0,0.0
RO-ARQ-0002,2025-03-15,-10.4026,-62.5102,3,0.0,0.0,0.0
RO-ARQ-0002,2025-08-15,-10.4026,-62.5102,8,0.0,0.0,0.0
RO-ARQ-0003,2022-02-23,-10.3926,-62.5016,2,0.0,0.0,0.0
RO-ARQ-0003,2023-02-15,-10.3926,-62.5016,2,0.0,0.0,0.0
RO-ARQ-0003,2023-03-08,-10.3926,-62.5016,3,0.0,0.0,0.0
RO-ARQ-0003,2023-07-20,-10.3926,-62.5016,7,0.0,0.0,0.0
RO-ARQ-0003,2023-11-15,-10.3926,-62.5016,11,0.0,0.0,0.0
RO-ARQ-0003,2024-01-20,-10.3926,-62.5016,1,0.0,0.0,0.0
RO-ARQ-0003,2024-02-25,-10.3926,-62.5016,2,0.0,0.0,0.0
RO-ARQ-0003,2024-07-15,-10.3926,-62.5016,7,0.0,0.0,0.0
RO-ARQ-0003,2024-10-20,-10.3926,-62.5016,10,0.0,0.0,0.0
RO-ARQ-0003,2025-02-10,-10.3926,-62.5016,2,0.0,0.0,0.0
RO-ARQ-0003,2025-03-15,-10.3926,-62.5016,3,0.0,0.0,0.0
RO-ARQ-0003,2025-08-15,-10.3926,-62.5016,8,0.0,0.0,0.0
RO-ARQ-0004,2022-02-23,-10.3846,-62.491,2,0.0,0.0,0.0
RO-ARQ-0004,2023-02-15,-10.3846,-62.491,2,0.0,0.0,0.0
RO-ARQ-0004,2023-03-08,-10.3846,-62.491,3,0.0,0.0,0.0
RO-ARQ-0004,2023-07-20,-10.3846,-62.491,7,0.0,0.0,0.0
RO-ARQ-0004,2023-11-15,-10.3846,-62.491,11,0.0,0.0,0.0
RO-ARQ-0004,2024-01-20,-10.3846,-62.491,1,0.0,0.0,0.0
RO-ARQ-0004,2024-02-25,-10.3846,-62.491,2,0.0,0.0,0.0
RO-ARQ-0004,2024-07-15,-10.3846,-62.491,7,0.0,0.0,0.0
RO-ARQ-0004,2024-10-20,-10.3846,-62.491,10,0.0,0.0,0.0
RO-ARQ-0004,2025-02-10,-10.3846,-62.491,2,0.0,0.0,0.0
RO-ARQ-0004,2025-03-15,-10.3846,-62.491,3,0.0,0.0,0.0
RO-ARQ-0004,2025-08-15,-10.3846,-62.491,8,0.0,0.0,0.0
RO-ARQ-0005,2022-02-23,-10.3766,-62.4819,2,0.0,0.0,0.0
RO-ARQ-0005,2023-02-15,-10.3766,-62.4819,2,0.0,0.0,0.0
RO-ARQ-0005,2023-03-08,-10.3766,-62.4819,3,0.0,0.0,0.0
RO-ARQ-0005,2023-07-20,-10.3766,-62.4819,7,0.0,0.0,0.0
RO-ARQ-0005,2023-11-15,-10.3766,-62.4819,11,0.0,0.0,0.0
RO-ARQ-0005,2024-01-20,-10.3766,-62.4819,1,0.0,0.0,0.0
RO-ARQ-0005,2024-02-25,-10.3766,-62.4819,2,0.0,0.0,0.0
RO-ARQ-0005,2024-07-15,-10.3766,-62.4819,7,0.0,0.0,0.0
RO-ARQ-0005,2024-10-20,-10.3766,-62.4819,10,0.0,0.0,0.0
RO-ARQ-0005,2025-02-10,-10.3766,-62.4819,2,0.0,0.0,0.0
RO-ARQ-0005,2025-03-15,-10.3766,-62.4819,3,0.0,0.0,0.0
RO-ARQ-0005,2025-08-15,-10.3766,-62.4819,8,0.0,0.0,0.0
RO-ARQ-0006,2022-02-23,-10.3659,-62.4757,2,0.0,0.0,0.0
RO-ARQ-0006,2023-02-15,-10.3659,-62.4757,2,0.0,0.0,0.0
RO-ARQ-0006,2023-03-08,-10.3659,-62.4757,3,0.0,0.0,0.0
RO-ARQ-0006,2023-07-20,-10.3659,-62.4757,7,0.0,0.0,0.0
RO-ARQ-0006,2023-11-15,-10.3659,-62.4757,11,0.0,0.0,0.0
RO-ARQ-0006,2024-01-20,-10.3659,-62.4757,1,0.0,0.0,0.0
RO-ARQ-0006,2024-02-25,-10.3659,-62.4757,2,0.0,0.0,0.0
RO-ARQ-0006,2024-07-15,-10.3659,-62.4757,7,0.0,0.0,0.0
RO-ARQ-0006,2024-10-20,-10.3659,-62.4757,10,0.0,0.0,0.0
RO-ARQ-0006,2025-02-10,-10.3659,-62.4757,2,0.0,0.0,0.0
RO-ARQ-0006,2025-03-15,-10.3659,-62.4757,3,0.0,0.0,0.0
RO-ARQ-0006,2025-08-15,-10.3659,-62.4757,8,0.0,0.0,0.0
RO-ARQ-0007,2022-02-23,-10.3568,-62.4662,2,0.0,0.0,0.0
RO-ARQ-0007,2023-02-15,-10.3568,-62.4662,2,0.0,0.0,0.0
RO-ARQ-0007,2023-03-08,-10.3568,-62.4662,3,0.0,0.0,0.0
RO-ARQ-0007,2023-07-20,-10.3568,-62.4662,7,0.0,0.0,0.0
RO-ARQ-0007,2023-11-15,-10.3568,-62.4662,11,0.0,0.0,0.0
RO-ARQ-0007,2024-01-20,-10.3568,-62.4662,1,0.0,0.0,0.0
RO-ARQ-0007,2024-02-25,-10.3568,-62.4662,2,0.0,0.0,0.0
RO-ARQ-0007,2024-07-15,-10.3568,-62.4662,7,0.0,0.0,0.0
RO-ARQ-0007,2024-10-20,-10.3568,-62.4662,10,0.0,0.0,0.0
RO-ARQ-0007,2025-02-10,-10.3568,-62.4662,2,0.0,0.0,0.0
RO-ARQ-0007,2025-03-15,-10.3568,-62.4662,3,0.0,0.0,0.0
RO-ARQ-0007,2025-08-15,-10.3568,-62.4662,8,0.0,0.0,0.0
RO-ARQ-0008,2022-02-23,-10.3472,-62.4565,2,0.0,0.0,0.0
RO-ARQ-0008,2023-02-15,-10.3472,-62.4565,2,0.0,0.0,0.0
RO-ARQ-0008,2023-03-08,-10.3472,-62.4565,3,0.0,0.0,0.0
RO-ARQ-0008,2023-07-20,-10.3472,-62.4565,7,0.0,0.0,0.0
RO-ARQ-0008,2023-11-15,-10.3472,-62.4565,11,0.0,0.0,0.0
RO-ARQ-0008,2024-01-20,-10.3472,-62.4565,1,0.0,0.0,0.0
RO-ARQ-0008,2024-02-25,-10.3472,-62.4565,2,0.0,0.0,0.0
RO-ARQ-0008,2024-07-15,-10.3472,-62.4565,7,0.0,0.0,0.0
RO-ARQ-0008,2024-10-20,-10.3472,-62.4565,10,0.0,0.0,0.0
RO-ARQ-0008,2025-02-10,-10.3472,-62.4565,2,0.0,0.0,0.0
RO-ARQ-0008,2025-03-15,-10.3472,-62.4565,3,0.0,0.0,0.0
RO-ARQ-0008,2025-08-15,-10.3472,-62.4565,8,0.0,0.0,0.0
RO-ARQ-0009,2022-02-23,-10.3375,-62.447,2,0.0,0.0,0.0
RO-ARQ-0009,2023-02-15,-10.3375,-62.447,2,0.0,0.0,0.0
RO-ARQ-0009,2023-03-08,-10.3375,-62.447,3,0.0,0.0,0.0
RO-ARQ-0009,2023-07-20,-10.3375,-62.447,7,0.0,0.0,0.0
RO-ARQ-0009,2023-11-15,-10.3375,-62.447,11,0.0,0.0,0.0
RO-ARQ-0009,2024-01-20,-10.3375,-62.447,1,0.0,0.0,0.0
RO-ARQ-0009,2024-02-25,-10.3375,-62.447,2,0.0,0.0,0.0
RO-ARQ-0009,2024-07-15,-10.3375,-62.447,7,0.0,0.0,0.0
RO-ARQ-0009,2024-10-20,-10.3375,-62.447,10,0.0,0.0,0.0
RO-ARQ-0009,2025-02-10,-10.3375,-62.447,2,0.0,0.0,0.0
RO-ARQ-0009,2025-03-15,-10.3375,-62.447,3,0.0,0.0,0.0
RO-ARQ-0009,2025-08-15,-10.3375,-62.447,8,0.0,0.0,0.0
RO-ARQ-0010,2022-02-23,-10.3281,-62.4374,2,0.0,0.0,0.0
RO-ARQ-0010,2023-02-15,-10.3281,-62.4374,2,0.0,0.0,0.0
RO-ARQ-0010,2023-03-08,-10.3281,-62.4374,3,0.0,0.0,0.0
RO-ARQ-0010,2023-07-20,-10.3281,-62.4374,7,0.0,0.0,0.0
RO-ARQ-0010,2023-11-15,-10.3281,-62.4374,11,0.0,0.0,0.0
RO-ARQ-0010,2024-01-20,-10.3281,-62.4374,1,0.0,0.0,0.0
RO-ARQ-0010,2024-02-25,-10.3281,-62.4374,2,0.0,0.0,0.0
RO-ARQ-0010,2024-07-15,-10.3281,-62.4374,7,0.0,0.0,0.0
RO-ARQ-0010,2024-10-20,-10.3281,-62.4374,10,0.0,0.0,0.0
RO-ARQ-0010,2025-02-10,-10.3281,-62.4374,2,0.0,0.0,0.0
RO-ARQ-0010,2025-03-15,-10.3281,-62.4374,3,0.0,0.0,0.0
RO-ARQ-0010,2025-08-15,-10.3281,-62.4374,8,0.0,0.0,0.0
RO-ARQ-0011,2022-02-23,-10.3184,-62.4279,2,0.0,0.0,0.0
RO-ARQ-0011,2023-02-15,-10.3184,-62.4279,2,0.0,0.0,0.0
RO-ARQ-0011,2023-03-08,-10.3184,-62.4279,3,0.0,0.0,0.0
RO-ARQ-0011,2023-07-20,-10.3184,-62.4279,7,0.0,0.0,0.0
RO-ARQ-0011,2023-11-15,-10.3184,-62.4279,11,0.0,0.0,0.0
RO-ARQ-0011,2024-01-20,-10.3184,-62.4279,1,0.0,0.0,0.0
RO-ARQ-0011,2024-02-25,-10.3184,-62.4279,2,0.0,0.0,0.0
RO-ARQ-0011,2024-07-15,-10.3184,-62.4279,7,0.0,0.0,0.0
RO-ARQ-0011,2024-10-20,-10.3184,-62.4279,10,0.0,0.0,0.0
RO-ARQ-0011,2025-02-10,-10.3184,-62.4279,2,0.0,0.0,0.0
RO-ARQ-0011,2025-03-15,-10.3184,-62.4279,3,0.0,0.0,0.0
RO-ARQ-0011,2025-08-15,-10.3184,-62.4279,8,0.0,0.0,0.0
RO-ARQ-0012,2022-02-23,-10.3084,-62.4195,2,0.0,0.0,0.0
RO-ARQ-0012,2023-02-15,-10.3084,-62.4195,2,0.0,0.0,0.0
RO-ARQ-0012,2023-03-08,-10.3084,-62.4195,3,0.0,0.0,0.0
RO-ARQ-0012,2023-07-20,-10.3084,-62.4195,7,0.0,0.0,0.0
RO-ARQ-0012,2023-11-15,-10.3084,-62.4195,11,0.0,0.0,0.0
RO-ARQ-0012,2024-01-20,-10.3084,-62.4195,1,0.0,0.0,0.0
RO-ARQ-0012,2024-02-25,-10.3084,-62.4195,2,0.0,0.0,0.0
RO-ARQ-0012,2024-07-15,-10.3084,-62.4195,7,0.0,0.0,0.0
RO-ARQ-0012,2024-10-20,-10.3084,-62.4195,10,0.0,0.0,0.0
RO-ARQ-0012,2025-02-10,-10.3084,-62.4195,2,0.0,0.0,0.0
RO-ARQ-0012,2025-03-15,-10.3084,-62.4195,3,0.0,0.0,0.0
RO-ARQ-0012,2025-08-15,-10.3084,-62.4195,8,0.0,0.0,0.0
RO-ARQ-0013,2022-02-23,-9.9848,-63.1381,2,0.0,0.0,0.0
RO-ARQ-0013,2023-02-15,-9.9848,-63.1381,2,0.0,0.0,0.0
RO-ARQ-0013,2023-03-08,-9.9848,-63.1381,3,0.0,0.0,0.0
RO-ARQ-0013,2023-07-20,-9.9848,-63.1381,7,0.0,0.0,0.0
RO-ARQ-0013,2023-11-15,-9.9848,-63.1381,11,0.0,0.0,0.0
RO-ARQ-0013,2024-01-20,-9.9848,-63.1381,1,0.0,0.0,0.0
RO-ARQ-0013,2024-02-25,-9.9848,-63.1381,2,0.0,0.0,0.0
RO-ARQ-0013,2024-07-15,-9.9848,-63.1381,7,0.0,0.0,0.0
RO-ARQ-0013,2024-10-20,-9.9848,-63.1381,10,0.0,0.0,0.0
RO-ARQ-0013,2025-02-10,-9.9848,-63.1381,2,0.0,0.0,0.0
RO-ARQ-0013,2025-03-15,-9.9848,-63.1381,3,0.0,0.0,0.0
RO-ARQ-0013,2025-08-15,-9.9848,-63.1381,8,0.0,0.0,0.0
RO-ARQ-0014,2022-02-23,-9.9949,-63.147,2,0.0,0.0,0.0
RO-ARQ-0014,2023-02-15,-9.9949,-63.147,2,0.0,0.0,0.0
RO-ARQ-0014,2023-03-08,-9.9949,-63.147,3,0.0,0.0,0.0
RO-ARQ-0014,2023-07-20,-9.9949,-63.147,7,0.0,0.0,0.0
RO-ARQ-0014,2023-11-15,-9.9949,-63.147,11,0.0,0.0,0.0
RO-ARQ-0014,2024-01-20,-9.9949,-63.147,1,0.0,0.0,0.0
RO-ARQ-0014,2024-02-25,-9.9949,-63.147,2,0.0,0.0,0.0
RO-ARQ-0014,2024-07-15,-9.9949,-63.147,7,0.0,0.0,0.0
RO-ARQ-0014,2024-10-20,-9.9949,-63.147,10,0.0,0.0,0.0
RO-ARQ-0014,2025-02-10,-9.9949,-63.147,2,0.0,0.0,0.0
RO-ARQ-0014,2025-03-15,-9.9949,-63.147,3,0.0,0.0,0.0
RO-ARQ-0014,2025-08-15,-9.9949,-63.147,8,0.0,0.0,0.0
RO-ARQ-0015,2022-02-23,-10.005,-63.156,2,24.0,98.9,304.5
RO-ARQ-0015,2023-02-15,-10.005,-63.156,2,13.7,39.7,224.3
RO-ARQ-0015,2023-03-08,-10.005,-63.156,3,23.1,64.3,247.8
RO-ARQ-0015,2023-07-20,-10.005,-63.156,7,0.0,24.8,25.2
RO-ARQ-0015,2023-11-15,-10.005,-63.156,11,11.9,21.1,66.9
RO-ARQ-0015,2024-01-20,-10.005,-63.156,1,14.7,54.2,235.8
RO-ARQ-0015,2024-02-25,-10.005,-63.156,2,40.0,103.7,263.7
RO-ARQ-0015,2024-07-15,-10.005,-63.156,7,0.0,0.0,2.8
RO-ARQ-0015,2024-10-20,-10.005,-63.156,10,11.9,35.7,83.4
RO-ARQ-0015,2025-02-10,-10.005,-63.156,2,46.3,91.1,334.3
RO-ARQ-0015,2025-03-15,-10.005,-63.156,3,40.6,83.8,267.7
RO-ARQ-0015,2025-08-15,-10.005,-63.156,8,0.0,0.0,19.7
RO-ARQ-0016,2022-02-23,-10.0151,-63.1648,2,24.0,98.9,304.5
RO-ARQ-0016,2023-02-15,-10.0151,-63.1648,2,13.7,39.7,224.3
RO-ARQ-0016,2023-03-08,-10.0151,-63.1648,3,23.1,64.3,247.8
RO-ARQ-0016,2023-07-20,-10.0151,-63.1648,7,0.0,24.8,25.2
RO-ARQ-0016,2023-11-15,-10.0151,-63.1648,11,11.9,21.1,66.9
RO-ARQ-0016,2024-01-20,-10.0151,-63.1648,1,14.7,54.2,235.8
RO-ARQ-0016,2024-02-25,-10.0151,-63.1648,2,40.0,103.7,263.7
RO-ARQ-0016,2024-07-15,-10.0151,-63.1648,7,0.0,0.0,2.8
RO-ARQ-0016,2024-10-20,-10.0151,-63.1648,10,11.9,35.7,83.4
RO-ARQ-0016,2025-02-10,-10.0151,-63.1648,2,46.3,91.1,334.3
RO-ARQ-0016,2025-03-15,-10.0151,-63.1648,3,40.6,83.8,267.7
RO-ARQ-0016,2025-08-15,-10.0151,-63.1648,8,0.0,0.0,19.7
RO-ARQ-0017,2022-02-23,-10.0252,-63.1737,2,24.0,98.9,304.5
RO-ARQ-0017,2023-02-15,-10.0252,-63.1737,2,13.7,39.7,224.3
RO-ARQ-0017,2023-03-08,-10.0252,-63.1737,3,23.1,64.3,247.8
RO-ARQ-0017,2023-07-20,-10.0252,-63.1737,7,0.0,24.8,25.2
RO-ARQ-0017,2023-11-15,-10.0252,-63.1737,11,11.9,21.1,66.9
RO-ARQ-0017,2024-01-20,-10.0252,-63.1737,1,14.7,54.2,235.8
RO-ARQ-0017,2024-02-25,-10.0252,-63.1737,2,40.0,103.7,263.7
RO-ARQ-0017,2024-07-15,-10.0252,-63.1737,7,0.0,0.0,2.8
RO-ARQ-0017,2024-10-20,-10.0252,-63.1737,10,11.9,35.7,83.4
RO-ARQ-0017,2025-02-10,-10.0252,-63.1737,2,46.3,91.1,334.3
RO-ARQ-0017,2025-03-15,-10.0252,-63.1737,3,40.6,83.8,267.7
RO-ARQ-0017,2025-08-15,-10.0252,-63.1737,8,0.0,0.0,19.7
RO-ARQ-0018,2022-02-23,-9.9295,-63.077,2,11.8,107.0,363.5
RO-ARQ-0018,2023-02-15,-9.9295,-63.077,2,17.2,30.2,222.2
RO-ARQ-0018,2023-03-08,-9.9295,-63.077,3,20.3,54.4,249.4
RO-ARQ-0018,2023-07-20,-9.9295,-63.077,7,0.0,0.4,0.6
RO-ARQ-0018,2023-11-15,-9.9295,-63.077,11,4.7,18.1,65.4
RO-ARQ-0018,2024-01-20,-9.9295,-63.077,1,15.9,40.9,247.5
RO-ARQ-0018,2024-02-25,-9.9295,-63.077,2,51.4,85.7,282.1
RO-ARQ-0018,2024-07-15,-9.9295,-63.077,7,0.0,0.2,2.0
RO-ARQ-0018,2024-10-20,-9.9295,-63.077,10,7.8,35.7,77.8
RO-ARQ-0018,2025-02-10,-9.9295,-63.077,2,39.6,83.3,313.6
RO-ARQ-0018,2025-03-15,-9.9295,-63.077,3,35.3,67.1,313.2
RO-ARQ-0018,2025-08-15,-9.9295,-63.077,8,0.0,0.0,5.6
RO-ARQ-0019,2022-02-23,-9.9348,-63.0886,2,11.8,107.0,363.5
RO-ARQ-0019,2023-02-15,-9.9348,-63.0886,2,17.2,30.2,222.2
RO-ARQ-0019,2023-03-08,-9.9348,-63.0886,3,20.3,54.4,249.4
RO-ARQ-0019,2023-07-20,-9.9348,-63.0886,7,0.0,0.4,0.6
RO-ARQ-0019,2023-11-15,-9.9348,-63.0886,11,4.7,18.1,65.4
RO-ARQ-0019,2024-01-20,-9.9348,-63.0886,1,15.9,40.9,247.5
RO-ARQ-0019,2024-02-25,-9.9348,-63.0886,2,51.4,85.7,282.1
RO-ARQ-0019,2024-07-15,-9.9348,-63.0886,7,0.0,0.2,2.0
RO-ARQ-0019,2024-10-20,-9.9348,-63.0886,10,7.8,35.7,77.8
RO-ARQ-0019,2025-02-10,-9.9348,-63.0886,2,39.6,83.3,313.6
RO-ARQ-0019,2025-03-15,-9.9348,-63.0886,3,35.3,67.1,313.2
RO-ARQ-0019,2025-08-15,-9.9348,-63.0886,8,0.0,0.0,5.6
RO-ARQ-0020,2022-02-23,-9.9417,-63.0992,2,11.8,107.0,363.5
RO-ARQ-0020,2023-02-15,-9.9417,-63.0992,2,17.2,30.2,222.2
RO-ARQ-0020,2023-03-08,-9.9417,-63.0992,3,20.3,54.4,249.4
RO-ARQ-0020,2023-07-20,-9.9417,-63.0992,7,0.0,0.4,0.6
RO-ARQ-0020,2023-11-15,-9.9417,-63.0992,11,4.7,18.1,65.4
RO-ARQ-0020,2024-01-20,-9.9417,-63.0992,1,15.9,40.9,247.5
RO-ARQ-0020,2024-02-25,-9.9417,-63.0992,2,51.4,85.7,282.1
RO-ARQ-0020,2024-07-15,-9.9417,-63.0992,7,0.0,0.2,2.0
RO-ARQ-0020,2024-10-20,-9.9417,-63.0992,10,7.8,35.7,77.8
RO-ARQ-0020,2025-02-10,-9.9417,-63.0992,2,39.6,83.3,313.6
RO-ARQ-0020,2025-03-15,-9.9417,-63.0992,3,35.3,67.1,313.2
RO-ARQ-0020,2025-08-15,-9.9417,-63.0992,8,0.0,0.0,5.6
RO-ARQ-0021,2022-02-23,-9.9502,-63.1079,2,0.0,0.0,0.0
RO-ARQ-0021,2023-02-15,-9.9502,-63.1079,2,0.0,0.0,0.0
RO-ARQ-0021,2023-03-08,-9.9502,-63.1079,3,0.0,0.0,0.0
RO-ARQ-0021,2023-07-20,-9.9502,-63.1079,7,0.0,0.0,0.0
RO-ARQ-0021,2023-11-15,-9.9502,-63.1079,11,0.0,0.0,0.0
RO-ARQ-0021,2024-01-20,-9.9502,-63.1079,1,0.0,0.0,0.0
RO-ARQ-0021,2024-02-25,-9.9502,-63.1079,2,0.0,0.0,0.0
RO-ARQ-0021,2024-07-15,-9.9502,-63.1079,7,0.0,0.0,0.0
RO-ARQ-0021,2024-10-20,-9.9502,-63.1079,10,0.0,0.0,0.0
RO-ARQ-0021,2025-02-10,-9.9502,-63.1079,2,0.0,0.0,0.0
RO-ARQ-0021,2025-03-15,-9.9502,-63.1079,3,0.0,0.0,0.0
RO-ARQ-0021,2025-08-15,-9.9502,-63.1079,8,0.0,0.0,0.0
RO-ARQ-0022,2022-02-23,-9.9208,-63.0635,2,11.8,107.0,363.5
RO-ARQ-0022,2023-02-15,-9.9208,-63.0635,2,17.2,30.2,222.2
RO-ARQ-0022,2023-03-08,-9.9208,-63.0635,3,20.3,54.4,249.4
RO-ARQ-0022,2023-07-20,-9.9208,-63.0635,7,0.0,0.4,0.6
RO-ARQ-0022,2023-11-15,-9.9208,-63.0635,11,4.7,18.1,65.4
RO-ARQ-0022,2024-01-20,-9.9208,-63.0635,1,15.9,40.9,247.5
RO-ARQ-0022,2024-02-25,-9.9208,-63.0635,2,51.4,85.7,282.1
RO-ARQ-0022,2024-07-15,-9.9208,-63.0635,7,0.0,0.2,2.0
RO-ARQ-0022,2024-10-20,-9.9208,-63.0635,10,7.8,35.7,77.8
RO-ARQ-0022,2025-02-10,-9.9208,-63.0635,2,39.6,83.3,313.6
RO-ARQ-0022,2025-03-15,-9.9208,-63.0635,3,35.3,67.1,313.2
RO-ARQ-0022,2025-08-15,-9.9208,-63.0635,8,0.0,0.0,5.6
RO-ARQ-0023,2022-02-23,-9.9258,-63.0713,2,11.8,107.0,363.5
RO-ARQ-0023,2023-02-15,-9.9258,-63.0713,2,17.2,30.2,222.2
RO-ARQ-0023,2023-03-08,-9.9258,-63.0713,3,20.3,54.4,249.4
RO-ARQ-0023,2023-07-20,-9.9258,-63.0713,7,0.0,0.4,0.6
RO-ARQ-0023,2023-11-15,-9.9258,-63.0713,11,4.7,18.1,65.4
RO-ARQ-0023,2024-01-20,-9.9258,-63.0713,1,15.9,40.9,247.5
RO-ARQ-0023,2024-02-25,-9.9258,-63.0713,2,51.4,85.7,282.1
RO-ARQ-0023,2024-07-15,-9.9258,-63.0713,7,0.0,0.2,2.0
RO-ARQ-0023,2024-10-20,-9.9258,-63.0713,10,7.8,35.7,77.8
RO-ARQ-0023,2025-02-10,-9.9258,-63.0713,2,39.6,83.3,313.6
RO-ARQ-0023,2025-03-15,-9.9258,-63.0713,3,35.3,67.1,313.2
RO-ARQ-0023,2025-08-15,-9.9258,-63.0713,8,0.0,0.0,5.6
RO-ARQ-0024,2022-02-23,-9.9105,-63.0475,2,0.0,0.0,0.0
RO-ARQ-0024,2023-02-15,-9.9105,-63.0475,2,0.0,0.0,0.0
RO-ARQ-0024,2023-03-08,-9.9105,-63.0475,3,0.0,0.0,0.0
RO-ARQ-0024,2023-07-20,-9.9105,-63.0475,7,0.0,0.0,0.0
RO-ARQ-0024,2023-11-15,-9.9105,-63.0475,11,0.0,0.0,0.0
RO-ARQ-0024,2024-01-20,-9.9105,-63.0475,1,0.0,0.0,0.0
RO-ARQ-0024,2024-02-25,-9.9105,-63.0475,2,0.0,0.0,0.0
RO-ARQ-0024,2024-07-15,-9.9105,-63.0475,7,0.0,0.0,0.0
RO-ARQ-0024,2024-10-20,-9.9105,-63.0475,10,0.0,0.0,0.0
RO-ARQ-0024,2025-02-10,-9.9105,-63.0475,2,0.0,0.0,0.0
RO-ARQ-0024,2025-03-15,-9.9105,-63.0475,3,0.0,0.0,0.0
RO-ARQ-0024,2025-08-15,-9.9105,-63.0475,8,0.0,0.0,0.0
RO-ARQ-0025,2022-02-23,-9.9043,-63.0419,2,0.0,0.0,0.0
RO-ARQ-0025,2023-02-15,-9.9043,-63.0419,2,0.0,0.0,0.0
RO-ARQ-0025,2023-03-08,-9.9043,-63.0419,3,0.0,0.0,0.0
RO-ARQ-0025,2023-07-20,-9.9043,-63.0419,7,0.0,0.0,0.0
RO-ARQ-0025,2023-11-15,-9.9043,-63.0419,11,0.0,0.0,0.0
RO-ARQ-0025,2024-01-20,-9.9043,-63.0419,1,0.0,0.0,0.0
RO-ARQ-0025,2024-02-25,-9.9043,-63.0419,2,0.0,0.0,0.0
RO-ARQ-0025,2024-07-15,-9.9043,-63.0419,7,0.0,0.0,0.0
RO-ARQ-0025,2024-10-20,-9.9043,-63.0419,10,0.0,0.0,0.0
RO-ARQ-0025,2025-02-10,-9.9043,-63.0419,2,0.0,0.0,0.0
RO-ARQ-0025,2025-03-15,-9.9043,-63.0419,3,0.0,0.0,0.0
RO-ARQ-0025,2025-08-15,-9.9043,-63.0419,8,0.0,0.0,0.0
RO-ARQ-0026,2022-02-23,-9.9091,-63.041,2,0.0,0.0,0.0
RO-ARQ-0026,2023-02-15,-9.9091,-63.041,2,0.0,0.0,0.0
RO-ARQ-0026,2023-03-08,-9.9091,-63.041,3,0.0,0.0,0.0
RO-ARQ-0026,2023-07-20,-9.9091,-63.041,7,0.0,0.0,0.0
RO-ARQ-0026,2023-11-15,-9.9091,-63.041,11,0.0,0.0,0.0
RO-ARQ-0026,2024-01-20,-9.9091,-63.041,1,0.0,0.0,0.0
RO-ARQ-0026,2024-02-25,-9.9091,-63.041,2,0.0,0.0,0.0
RO-ARQ-0026,2024-07-15,-9.9091,-63.041,7,0.0,0.0,0.0
RO-ARQ-0026,2024-10-20,-9.9091,-63.041,10,0.0,0.0,0.0
RO-ARQ-0026,2025-02-10,-9.9091,-63.041,2,0.0,0.0,0.0
RO-ARQ-0026,2025-03-15,-9.9091,-63.041,3,0.0,0.0,0.0
RO-ARQ-0026,2025-08-15,-9.9091,-63.041,8,0.0,0.0,0.0
RO-ARQ-0027,2022-02-23,-9.9112,-63.042,2,0.0,0.0,0.0
RO-ARQ-0027,2023-02-15,-9.9112,-63.042,2,0.0,0.0,0.0
RO-ARQ-0027,2023-03-08,-9.9112,-63.042,3,0.0,0.0,0.0
RO-ARQ-0027,2023-07-20,-9.9112,-63.042,7,0.0,0.0,0.0
RO-ARQ-0027,2023-11-15,-9.9112,-63.042,11,0.0,0.0,0.0
RO-ARQ-0027,2024-01-20,-9.9112,-63.042,1,0.0,0.0,0.0
RO-ARQ-0027,2024-02-25,-9.9112,-63.042,2,0.0,0.0,0.0
